time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
29.016,0.3948,-0.9377,0.234,3.7043,-18.7717,0.2134,1.2197,1.8141,0.7723,849.1021,-6.48,35.58,116.28,0,58.275,63.922,-59.346,49.17433152,-121.6778092,0
29.053,0.2311,-2.0014,-0.5879,3.7043,-18.7717,0.2134,1.2197,1.8141,0.7723,849.1021,-6.48,35.58,116.28,0,158.925,72.483,-158.538,49.17433152,-121.6778092,0
29.055,0.2311,-2.0014,-0.5879,3.7043,-18.7717,0.2134,1.2197,1.8141,0.7723,849.1021,-9,35.88,116.28,0,160.321,72.483,-158.538,49.17433152,-121.6778092,0
29.056,0.2311,-2.0014,-0.5879,3.7043,-18.7717,0.2134,0.653,2.3777,0.0831,849.1021,-9,35.88,116.28,0,160.321,72.483,-158.538,49.17433152,-121.6778092,0
29.058,0.2311,-2.0014,-0.5879,3.7043,-18.7717,0.2134,0.653,2.3777,0.0831,849.0488,-9,35.88,116.28,0,160.321,72.483,-158.538,49.17433152,-121.6778092,0
29.06,0.2311,-2.0014,-0.5879,3.7043,-18.7717,0.2134,0.653,2.3777,0.0831,849.0488,-9,35.88,116.28,0,160.321,72.483,-158.538,49.17433152,-121.6778092,0
29.074,0.2311,-2.0014,-0.5879,2.0979,-29.3021,-7.2677,0.653,2.3777,0.0831,849.0488,-9,35.88,116.28,0,160.321,72.483,-158.538,49.17433152,-121.6778092,0
29.114,0.3034,-1.1766,-0.2043,2.0979,-29.3021,-7.2677,0.653,2.3777,0.0831,849.0488,-9,35.88,116.28,0,122.61,72.73,-123.953,49.17433152,-121.6778092,0
29.116,0.3034,-1.1766,-0.2043,2.0979,-29.3021,-7.2677,0.653,2.3777,0.0831,849.0488,-11.4,36.36,115.92,0,123.779,72.73,-123.953,49.17433152,-121.6778092,0
29.119,0.3034,-1.1766,-0.2043,2.0979,-29.3021,-7.2677,-0.1012,2.1614,-0.0863,849.0488,-11.4,36.36,115.92,0,123.779,72.73,-123.953,49.17433152,-121.6778092,0
29.133,0.3034,-1.1766,-0.2043,3.1751,-21.222,-3.4905,-0.1012,2.1614,-0.0863,849.0488,-11.4,36.36,115.92,0,123.779,72.73,-123.953,49.17433152,-121.6778092,0
29.177,0.1456,-0.7198,0.0517,3.1751,-21.222,-3.4905,-0.1012,2.1614,-0.0863,849.0488,-11.4,36.36,115.92,0,72.764,77.884,-70.441,49.17433152,-121.6778092,0
29.186,0.1456,-0.7198,0.0517,3.1751,-21.222,-3.4905,-0.1012,2.1614,-0.0863,849.0488,-13.5,36.78,115.2,0,73.735,77.884,-70.441,49.17433152,-121.6778092,0
29.196,0.1456,-0.7198,0.0517,3.1751,-21.222,-3.4905,-0.0266,1.2687,0.3633,849.0488,-13.5,36.78,115.2,0,73.735,77.884,-70.441,49.17433152,-121.6778092,0
29.202,0.1456,-0.7198,0.0517,2.0249,-16.7677,-0.6991,-0.0266,1.2687,0.3633,849.0488,-13.5,36.78,115.2,0,73.735,77.884,-70.441,49.17433152,-121.6778092,0
29.238,-0.1168,-1.0696,-0.0343,2.0249,-16.7677,-0.6991,-0.0266,1.2687,0.3633,849.0488,-13.5,36.78,115.2,0,-97.571,83.509,106.352,49.17433152,-121.6778092,0
29.242,-0.1168,-1.0696,-0.0343,2.0249,-16.7677,-0.6991,-0.0266,1.2687,0.3633,849.0488,-15.42,37.14,114.12,0,-96.526,83.509,106.352,49.17433152,-121.6778092,0
29.246,-0.1168,-1.0696,-0.0343,2.0249,-16.7677,-0.6991,0.2333,1.4179,0.0863,849.0488,-15.42,37.14,114.12,0,-96.526,83.509,106.352,49.17433152,-121.6778092,0
29.251,-0.1168,-1.0696,-0.0343,2.0249,-16.7677,-0.6991,0.2333,1.4179,0.0863,849.0259,-15.42,37.14,114.12,0,-96.526,83.509,106.352,49.17433152,-121.6778092,0
29.256,-0.1168,-1.0696,-0.0343,2.0249,-16.7677,-0.6991,0.2333,1.4179,0.0863,849.0259,-15.42,37.14,114.12,0,-96.526,83.509,106.352,49.17433152,-121.6778092,0
29.258,-0.1168,-1.0696,-0.0343,-0.7343,-20.242,-1.2032,0.2333,1.4179,0.0863,849.0259,-15.42,37.14,114.12,0,-96.526,83.509,106.352,49.17433152,-121.6778092,0
29.297,-0.0611,-0.9617,-0.0137,-0.7343,-20.242,-1.2032,0.2333,1.4179,0.0863,849.0259,-15.42,37.14,114.12,0,-93.777,86.275,102.68,49.17433152,-121.6778092,0
29.312,-0.0611,-0.9617,-0.0137,-0.7343,-20.242,-1.2032,0.2333,1.4179,0.0863,849.0259,-17.22,37.5,112.92,0,-92.781,86.275,102.68,49.17433152,-121.6778092,0
29.319,-0.0611,-0.9617,-0.0137,-0.7343,-20.242,-1.2032,-0.1939,1.5755,0.0863,849.0259,-17.22,37.5,112.92,0,-92.781,86.275,102.68,49.17433152,-121.6778092,0
29.326,-0.0611,-0.9617,-0.0137,-0.4969,-19.2011,-0.8911,-0.1939,1.5755,0.0863,849.0259,-17.22,37.5,112.92,0,-92.781,86.275,102.68,49.17433152,-121.6778092,0
29.353,0.1153,-0.8033,0.0703,-0.4969,-19.2011,-0.8911,-0.1939,1.5755,0.0863,849.0259,-17.22,37.5,112.92,0,64.758,80.457,-58.632,49.17433152,-121.6778092,0
29.355,0.1153,-0.8033,0.0703,-0.4969,-19.2011,-0.8911,-0.1939,1.5755,0.0863,849.0259,-18.84,37.86,111.54,0,65.591,80.457,-58.632,49.17433152,-121.6778092,0
29.356,0.1153,-0.8033,0.0703,-0.4969,-19.2011,-0.8911,-0.327,1.6011,0.0927,849.0259,-18.84,37.86,111.54,0,65.591,80.457,-58.632,49.17433152,-121.6778092,0
29.372,0.1153,-0.8033,0.0703,1.4078,-17.6557,0.067,-0.327,1.6011,0.0927,849.0259,-18.84,37.86,111.54,0,65.591,80.457,-58.632,49.17433152,-121.6778092,0
29.413,0.13,-0.9059,0.0679,1.4078,-17.6557,0.067,-0.327,1.6011,0.0927,849.0259,-18.84,37.86,111.54,0,69.363,80.807,-62.432,49.17433152,-121.6778092,0
29.418,0.13,-0.9059,0.0679,1.4078,-17.6557,0.067,-0.327,1.6011,0.0927,849.0259,-20.28,38.22,109.98,0,70.14,80.807,-62.432,49.17433152,-121.6778092,0
29.427,0.13,-0.9059,0.0679,1.4078,-17.6557,0.067,-0.1609,1.5329,0.0639,849.0259,-20.28,38.22,109.98,0,70.14,80.807,-62.432,49.17433152,-121.6778092,0
29.432,0.13,-0.9059,0.0679,1.4078,-17.6557,0.067,-0.1609,1.5329,0.0639,849.0811,-20.28,38.22,109.98,0,70.14,80.807,-62.432,49.17433152,-121.6778092,0
29.437,0.13,-0.9059,0.0679,1.4078,-17.6557,0.067,-0.1609,1.5329,0.0639,849.0811,-20.28,38.22,109.98,0,70.14,80.807,-62.432,49.17433152,-121.6778092,0
29.441,0.13,-0.9059,0.0679,1.8241,-18.6605,0.2448,-0.1609,1.5329,0.0639,849.0811,-20.28,38.22,109.98,0,70.14,80.807,-62.432,49.17433152,-121.6778092,0
29.476,0.0205,-0.9333,0.0649,1.8241,-18.6605,0.2448,-0.1609,1.5329,0.0639,849.0811,-20.28,38.22,109.98,0,27.395,85.827,-17.541,49.17433152,-121.6778092,0
29.484,0.0205,-0.9333,0.0649,1.8241,-18.6605,0.2448,-0.1609,1.5329,0.0639,849.0811,-21.48,38.52,108.24,0,28.142,85.827,-17.541,49.17433152,-121.6778092,0
29.491,0.0205,-0.9333,0.0649,1.8241,-18.6605,0.2448,-0.1119,1.3753,0.0373,849.0811,-21.48,38.52,108.24,0,28.142,85.827,-17.541,49.17433152,-121.6778092,0
29.496,0.0205,-0.9333,0.0649,0.818,-18.9312,0.4164,-0.1119,1.3753,0.0373,849.0811,-21.48,38.52,108.24,0,28.142,85.827,-17.541,49.17433152,-121.6778092,0
29.534,-0.0601,-1.0604,0.1392,0.818,-18.9312,0.4164,-0.1119,1.3753,0.0373,849.0811,-21.48,38.52,108.24,0,-11.67,81.863,23.353,49.17433152,-121.6778092,0
29.537,-0.0601,-1.0604,0.1392,0.818,-18.9312,0.4164,-0.1119,1.3753,0.0373,849.0811,-22.56,38.76,106.32,0,-10.932,81.863,23.353,49.17433152,-121.6778092,0
29.54,-0.0601,-1.0604,0.1392,0.818,-18.9312,0.4164,0.0458,1.4264,-0.0597,849.0811,-22.56,38.76,106.32,0,-10.932,81.863,23.353,49.17433152,-121.6778092,0
29.554,-0.0601,-1.0604,0.1392,-0.095,-20.1846,1.5088,0.0458,1.4264,-0.0597,849.0811,-22.56,38.76,106.32,0,-10.932,81.863,23.353,49.17433152,-121.6778092,0
29.598,-0.2492,-1.4268,-0.0558,-0.095,-20.1846,1.5088,0.0458,1.4264,-0.0597,849.0811,-22.56,38.76,106.32,0,-87.027,79.853,102.614,49.17433152,-121.6778092,0
29.606,-0.2492,-1.4268,-0.0558,-0.095,-20.1846,1.5088,0.0458,1.4264,-0.0597,849.0811,-23.46,39,104.28,0,-86.258,79.853,102.614,49.17433152,-121.6778092,0
29.613,-0.2492,-1.4268,-0.0558,-0.095,-20.1846,1.5088,0.1353,1.4296,-0.0607,849.0811,-23.46,39,104.28,0,-86.258,79.853,102.614,49.17433152,-121.6778092,0
29.62,-0.2492,-1.4268,-0.0558,-0.095,-20.1846,1.5088,0.1353,1.4296,-0.0607,849.0828,-23.46,39,104.28,0,-86.258,79.853,102.614,49.17433152,-121.6778092,0
29.634,-0.2492,-1.4268,-0.0558,-0.095,-20.1846,1.5088,0.1353,1.4296,-0.0607,849.0828,-23.46,39,104.28,0,-86.258,79.853,102.614,49.17433152,-121.6778092,0
29.636,-0.2492,-1.4268,-0.0558,-2.3933,-23.7817,-0.1627,0.1353,1.4296,-0.0607,849.0828,-23.46,39,104.28,0,-86.258,79.853,102.614,49.17433152,-121.6778092,0
29.651,-0.0621,-1.44,-0.2292,-2.3933,-23.7817,-0.1627,0.1353,1.4296,-0.0607,849.0828,-23.46,39,104.28,0,-150.143,80.636,164.852,49.17433152,-121.6778092,0
29.653,-0.0621,-1.44,-0.2292,-2.3933,-23.7817,-0.1627,0.1353,1.4296,-0.0607,849.0828,-24.12,39.24,102.18,0,-149.458,80.636,164.852,49.17433152,-121.6778092,0
29.655,-0.0621,-1.44,-0.2292,-2.3933,-23.7817,-0.1627,-0.2653,1.9739,-0.0618,849.0828,-24.12,39.24,102.18,0,-149.458,80.636,164.852,49.17433152,-121.6778092,0
29.671,-0.0621,-1.44,-0.2292,-0.5637,-23.9115,-1.8756,-0.2653,1.9739,-0.0618,849.0828,-24.12,39.24,102.18,0,-149.458,80.636,164.852,49.17433152,-121.6778092,0
29.714,0.1446,-0.8415,0.0737,-0.5637,-23.9115,-1.8756,-0.2653,1.9739,-0.0618,849.0828,-24.12,39.24,102.18,0,72.634,79.081,-62.991,49.17433152,-121.6778092,0
29.718,0.1446,-0.8415,0.0737,-0.5637,-23.9115,-1.8756,-0.2653,1.9739,-0.0618,849.0828,-24.66,39.48,99.96,0,73.091,79.081,-62.991,49.17433152,-121.6778092,0
29.723,0.1446,-0.8415,0.0737,-0.5637,-23.9115,-1.8756,-0.9268,2.1359,-0.0629,849.0828,-24.66,39.48,99.96,0,73.091,79.081,-62.991,49.17433152,-121.6778092,0
29.736,0.1446,-0.8415,0.0737,1.41,-18.0525,0.6405,-0.9268,2.1359,-0.0629,849.0828,-24.66,39.48,99.96,0,73.091,79.081,-62.991,49.17433152,-121.6778092,0
29.771,0.2927,-0.5361,0.0659,1.41,-18.0525,0.6405,-0.9268,2.1359,-0.0629,849.0828,-24.66,39.48,99.96,0,80.379,60.767,-77.311,49.17433152,-121.6778092,0
29.772,0.2927,-0.5361,0.0659,1.41,-18.0525,0.6405,-0.9268,2.1359,-0.0629,849.0828,-25.02,39.72,97.62,0,80.526,60.767,-77.311,49.17433152,-121.6778092,0
29.774,0.2927,-0.5361,0.0659,1.41,-18.0525,0.6405,-0.8373,2.155,-0.229,849.0828,-25.02,39.72,97.62,0,80.526,60.767,-77.311,49.17433152,-121.6778092,0
29.776,0.2927,-0.5361,0.0659,1.41,-18.0525,0.6405,-0.8373,2.155,-0.229,849.0659,-25.02,39.72,97.62,0,80.526,60.767,-77.311,49.17433152,-121.6778092,0
29.778,0.2927,-0.5361,0.0659,1.41,-18.0525,0.6405,-0.8373,2.155,-0.229,849.0659,-25.02,39.72,97.62,0,80.526,60.767,-77.311,49.17433152,-121.6778092,0
29.791,0.2927,-0.5361,0.0659,2.8297,-15.0358,-0.0432,-0.8373,2.155,-0.229,849.0659,-25.02,39.72,97.62,0,80.526,60.767,-77.311,49.17433152,-121.6778092,0
29.831,0.4661,-0.4789,0.1402,2.8297,-15.0358,-0.0432,-0.8373,2.155,-0.229,849.0659,-25.02,39.72,97.62,0,72.771,44.534,-73.264,49.17433152,-121.6778092,0
29.832,0.4661,-0.4789,0.1402,2.8297,-15.0358,-0.0432,-0.8373,2.155,-0.229,849.0659,-25.2,39.96,95.28,0,72.635,44.534,-73.264,49.17433152,-121.6778092,0
29.835,0.4661,-0.4789,0.1402,2.8297,-15.0358,-0.0432,-0.3324,1.8898,-0.1779,849.0659,-25.2,39.96,95.28,0,72.635,44.534,-73.264,49.17433152,-121.6778092,0
29.852,0.4661,-0.4789,0.1402,4.5423,-14.4333,0.2329,-0.3324,1.8898,-0.1779,849.0659,-25.2,39.96,95.28,0,72.635,44.534,-73.264,49.17433152,-121.6778092,0
29.892,0.4466,-0.8204,-0.0069,4.5423,-14.4333,0.2329,-0.3324,1.8898,-0.1779,849.0659,-25.2,39.96,95.28,0,92.605,61.436,-90.885,49.17433152,-121.6778092,0
29.896,0.4466,-0.8204,-0.0069,4.5423,-14.4333,0.2329,-0.3324,1.8898,-0.1779,849.0659,-25.32,40.2,93,0,92.644,61.436,-90.885,49.17433152,-121.6778092,0
29.898,0.4466,-0.8204,-0.0069,4.5423,-14.4333,0.2329,0.5752,1.2804,0.196,849.0659,-25.32,40.2,93,0,92.644,61.436,-90.885,49.17433152,-121.6778092,0
29.911,0.4466,-0.8204,-0.0069,5.4876,-17.7648,-0.6757,0.5752,1.2804,0.196,849.0659,-25.32,40.2,93,0,92.644,61.436,-90.885,49.17433152,-121.6778092,0
29.95,0.213,-1.1713,-0.1598,5.4876,-17.7648,-0.6757,0.5752,1.2804,0.196,849.0659,-25.32,40.2,93,0,137.79,77.19,-126.88,49.17433308,-121.677777,0.83999997
29.956,0.213,-1.1713,-0.1598,5.4876,-17.7648,-0.6757,0.5752,1.2804,0.196,849.0659,-25.32,40.44,90.6,0,138.086,77.19,-126.88,49.17433308,-121.677777,0.83999997
29.959,0.213,-1.1713,-0.1598,5.4876,-17.7648,-0.6757,0.5433,1.1899,0.2162,849.0659,-25.32,40.44,90.6,0,138.086,77.19,-126.88,49.17433308,-121.677777,0.83999997
29.963,0.213,-1.1713,-0.1598,5.4876,-17.7648,-0.6757,0.5433,1.1899,0.2162,849.1157,-25.32,40.44,90.6,0,138.086,77.19,-126.88,49.17433308,-121.677777,0.83999997
29.968,0.213,-1.1713,-0.1598,5.4876,-17.7648,-0.6757,0.5433,1.1899,0.2162,849.1157,-25.32,40.44,90.6,0,138.086,77.19,-126.88,49.17433308,-121.677777,0.83999997
29.971,0.213,-1.1713,-0.1598,3.4325,-21.1801,-2.0558,0.5433,1.1899,0.2162,849.1157,-25.32,40.44,90.6,0,138.086,77.19,-126.88,49.17433308,-121.677777,0.83999997
30.009,0.1715,-1.0604,-0.0528,3.4325,-21.1801,-2.0558,0.5433,1.1899,0.2162,849.1157,-25.32,40.44,90.6,0,118.748,80.394,-107.121,49.17433308,-121.677777,0.83999997
30.011,0.1715,-1.0604,-0.0528,3.4325,-21.1801,-2.0558,0.5433,1.1899,0.2162,849.1157,-25.2,40.5,88.5,0,118.947,80.394,-107.121,49.17433308,-121.677777,0.83999997
30.013,0.1715,-1.0604,-0.0528,3.4325,-21.1801,-2.0558,0.1534,1.2709,0.1609,849.1157,-25.2,40.5,88.5,0,118.947,80.394,-107.121,49.17433308,-121.677777,0.83999997
30.031,0.1715,-1.0604,-0.0528,3.0933,-20.0917,-0.7989,0.1534,1.2709,0.1609,849.1157,-25.2,40.5,88.5,0,118.947,80.394,-107.121,49.17433308,-121.677777,0.83999997
30.071,0.0943,-1.3823,-0.1496,3.0933,-20.0917,-0.7989,0.1534,1.2709,0.1609,849.1157,-25.2,40.5,88.5,0,162.573,82.711,-147.77,49.17433308,-121.677777,0.83999997
30.074,0.0943,-1.3823,-0.1496,3.0933,-20.0917,-0.7989,0.1534,1.2709,0.1609,849.1157,-25.02,40.5,86.58,0,162.79,82.711,-147.77,49.17433308,-121.677777,0.83999997
30.077,0.0943,-1.3823,-0.1496,3.0933,-20.0917,-0.7989,-0.0224,1.2442,0.3206,849.1157,-25.02,40.5,86.58,0,162.79,82.711,-147.77,49.17433308,-121.677777,0.83999997
30.091,0.0943,-1.3823,-0.1496,2.2038,-23.2646,-1.7822,-0.0224,1.2442,0.3206,849.1157,-25.02,40.5,86.58,0,162.79,82.711,-147.77,49.17433308,-121.677777,0.83999997
30.132,0.1217,-0.8327,-0.0499,2.2038,-23.2646,-1.7822,-0.0224,1.2442,0.3206,849.1157,-25.02,40.5,86.58,0,124.758,81.025,-112.301,49.17433308,-121.677777,0.83999997
30.135,0.1217,-0.8327,-0.0499,2.2038,-23.2646,-1.7822,-0.0224,1.2442,0.3206,849.1157,-24.72,40.5,84.72,0,124.839,81.025,-112.301,49.17433308,-121.677777,0.83999997
30.138,0.1217,-0.8327,-0.0499,2.2038,-23.2646,-1.7822,-0.3643,1.3081,0.4538,849.1157,-24.72,40.5,84.72,0,124.839,81.025,-112.301,49.17433308,-121.677777,0.83999997
30.141,0.1217,-0.8327,-0.0499,2.2038,-23.2646,-1.7822,-0.3643,1.3081,0.4538,848.9565,-24.72,40.5,84.72,0,124.839,81.025,-112.301,49.17433308,-121.677777,0.83999997
30.144,0.1217,-0.8327,-0.0499,2.2038,-23.2646,-1.7822,-0.3643,1.3081,0.4538,848.9565,-24.72,40.5,84.72,0,124.839,81.025,-112.301,49.17433308,-121.677777,0.83999997
30.151,0.1217,-0.8327,-0.0499,2.1086,-17.9092,-1.0215,-0.3643,1.3081,0.4538,848.9565,-24.72,40.5,84.72,0,124.839,81.025,-112.301,49.17433308,-121.677777,0.83999997
30.193,0.2946,-0.5405,0.0654,2.1086,-17.9092,-1.0215,-0.3643,1.3081,0.4538,848.9565,-24.72,40.5,84.72,0,80.518,60.82,-77.483,49.17433308,-121.677777,0.83999997
30.2,0.2946,-0.5405,0.0654,2.1086,-17.9092,-1.0215,-0.3643,1.3081,0.4538,848.9565,-24.12,40.44,82.98,0,80.222,60.82,-77.483,49.17433308,-121.677777,0.83999997
30.209,0.2946,-0.5405,0.0654,2.1086,-17.9092,-1.0215,-0.3068,1.2144,0.3334,848.9565,-24.12,40.44,82.98,0,80.222,60.82,-77.483,49.17433308,-121.677777,0.83999997
30.216,0.2946,-0.5405,0.0654,3.9975,-15.0236,0.0732,-0.3068,1.2144,0.3334,848.9565,-24.12,40.44,82.98,0,80.222,60.82,-77.483,49.17433308,-121.677777,0.83999997
30.25,0.2902,-1.0203,-0.0724,3.9975,-15.0236,0.0732,-0.3068,1.2144,0.3334,848.9565,-24.12,40.44,82.98,0,112.116,73.66,-104.002,49.17433308,-121.677777,0.83999997
30.252,0.2902,-1.0203,-0.0724,3.9975,-15.0236,0.0732,-0.3068,1.2144,0.3334,848.9565,-23.4,40.38,81.36,0,111.805,73.66,-104.002,49.17433308,-121.677777,0.83999997
30.254,0.2902,-1.0203,-0.0724,3.9975,-15.0236,0.0732,0.1353,0.7414,0.0511,848.9565,-23.4,40.38,81.36,0,111.805,73.66,-104.002,49.17433308,-121.677777,0.83999997
30.27,0.2902,-1.0203,-0.0724,4.4467,-19.6677,-1.0479,0.1353,0.7414,0.0511,848.9565,-23.4,40.38,81.36,0,111.805,73.66,-104.002,49.17433308,-121.677777,0.83999997
30.31,0.1568,-1.2949,-0.0064,4.4467,-19.6677,-1.0479,0.1353,0.7414,0.0511,848.9565,-23.4,40.38,81.36,0,105.083,83.088,-92.341,49.17433308,-121.677777,0.83999997
30.313,0.1568,-1.2949,-0.0064,4.4467,-19.6677,-1.0479,0.1353,0.7414,0.0511,848.9565,-22.56,40.32,79.86,0,104.749,83.088,-92.341,49.17433308,-121.677777,0.83999997
30.316,0.1568,-1.2949,-0.0064,4.4467,-19.6677,-1.0479,0.2663,0.3611,-0.0021,848.9565,-22.56,40.32,79.86,0,104.749,83.088,-92.341,49.17433308,-121.677777,0.83999997
30.318,0.1568,-1.2949,-0.0064,4.4467,-19.6677,-1.0479,0.2663,0.3611,-0.0021,849.1165,-22.56,40.32,79.86,0,104.749,83.088,-92.341,49.17433308,-121.677777,0.83999997
30.321,0.1568,-1.2949,-0.0064,4.4467,-19.6677,-1.0479,0.2663,0.3611,-0.0021,849.1165,-22.56,40.32,79.86,0,104.749,83.088,-92.341,49.17433308,-121.677777,0.83999997
30.33,0.1568,-1.2949,-0.0064,3.1603,-22.3509,-0.5097,0.2663,0.3611,-0.0021,849.1165,-22.56,40.32,79.86,0,104.749,83.088,-92.341,49.17433308,-121.677777,0.83999997
30.369,-0.0264,-0.9016,0.1514,3.1603,-22.3509,-0.5097,0.2663,0.3611,-0.0021,849.1165,-22.56,40.32,79.86,0,5.517,80.326,9.885,49.17433308,-121.677777,0.83999997
30.372,-0.0264,-0.9016,0.1514,3.1603,-22.3509,-0.5097,0.2663,0.3611,-0.0021,849.1165,-21.66,40.26,78.54,0,5.177,80.326,9.885,49.17433308,-121.677777,0.83999997
30.375,-0.0264,-0.9016,0.1514,3.1603,-22.3509,-0.5097,-0.0224,0.1854,0.0629,849.1165,-21.66,40.26,78.54,0,5.177,80.326,9.885,49.17433308,-121.677777,0.83999997
30.39,-0.0264,-0.9016,0.1514,1.0511,-18.5529,1.3401,-0.0224,0.1854,0.0629,849.1165,-21.66,40.26,78.54,0,5.177,80.326,9.885,49.17433308,-121.677777,0.83999997
30.43,-0.1593,-0.8893,0.1499,1.0511,-18.5529,1.3401,-0.0224,0.1854,0.0629,849.1165,-21.66,40.26,78.54,0,-28.741,76.181,46.731,49.17433308,-121.677777,0.83999997
30.432,-0.1593,-0.8893,0.1499,1.0511,-18.5529,1.3401,-0.0224,0.1854,0.0629,849.1165,-20.64,40.2,77.28,0,-29.116,76.181,46.731,49.17433308,-121.677777,0.83999997
30.435,-0.1593,-0.8893,0.1499,1.0511,-18.5529,1.3401,0.375,0.4346,-0.1736,849.1165,-20.64,40.2,77.28,0,-29.116,76.181,46.731,49.17433308,-121.677777,0.83999997
30.449,-0.1593,-0.8893,0.1499,-0.6181,-18.4696,1.842,0.375,0.4346,-0.1736,849.1165,-20.64,40.2,77.28,0,-29.116,76.181,46.731,49.17433308,-121.677777,0.83999997
30.491,-0.1231,-0.903,0.148,-0.6181,-18.4696,1.842,0.375,0.4346,-0.1736,849.1165,-20.64,40.2,77.28,0,-22.915,77.965,39.761,49.17433308,-121.677777,0.83999997
30.494,-0.1231,-0.903,0.148,-0.6181,-18.4696,1.842,0.375,0.4346,-0.1736,849.1165,-19.68,40.08,76.02,0,-23.287,77.965,39.761,49.17433308,-121.677777,0.83999997
30.498,-0.1231,-0.903,0.148,-0.6181,-18.4696,1.842,0.2866,0.7531,-0.278,849.1165,-19.68,40.08,76.02,0,-23.287,77.965,39.761,49.17433308,-121.677777,0.83999997
30.501,-0.1231,-0.903,0.148,-0.6181,-18.4696,1.842,0.2866,0.7531,-0.278,849.1323,-19.68,40.08,76.02,0,-23.287,77.965,39.761,49.17433308,-121.677777,0.83999997
30.506,-0.1231,-0.903,0.148,-0.6181,-18.4696,1.842,0.2866,0.7531,-0.278,849.1323,-19.68,40.08,76.02,0,-23.287,77.965,39.761,49.17433308,-121.677777,0.83999997
30.51,-0.1231,-0.903,0.148,-0.7091,-18.6129,2.2243,0.2866,0.7531,-0.278,849.1323,-19.68,40.08,76.02,0,-23.287,77.965,39.761,49.17433308,-121.677777,0.83999997
30.549,0.0147,-1.0159,0.1876,-0.7091,-18.6129,2.2243,0.2866,0.7531,-0.278,849.1323,-19.68,40.08,76.02,0,17.643,79.508,-4.469,49.17433308,-121.677777,0.83999997
30.55,0.0147,-1.0159,0.1876,-0.7091,-18.6129,2.2243,0.2866,0.7531,-0.278,849.1323,-18.72,39.96,74.82,0,17.187,79.508,-4.469,49.17433308,-121.677777,0.83999997
30.552,0.0147,-1.0159,0.1876,-0.7091,-18.6129,2.2243,0.2716,1.028,-0.4027,849.1323,-18.72,39.96,74.82,0,17.187,79.508,-4.469,49.17433308,-121.677777,0.83999997
30.568,0.0147,-1.0159,0.1876,0.557,-19.6864,2.9834,0.2716,1.028,-0.4027,849.1323,-18.72,39.96,74.82,0,17.187,79.508,-4.469,49.17433308,-121.677777,0.83999997
30.612,0.2775,-1.6653,-0.4784,0.557,-19.6864,2.9834,0.2716,1.028,-0.4027,849.1323,-18.72,39.96,74.82,0,159.706,71.627,-149.882,49.17433308,-121.677777,0.83999997
30.617,0.2775,-1.6653,-0.4784,0.557,-19.6864,2.9834,0.2716,1.028,-0.4027,849.1323,-17.76,39.78,73.56,0,159.056,71.627,-149.882,49.17433308,-121.677777,0.83999997
30.622,0.2775,-1.6653,-0.4784,0.557,-19.6864,2.9834,0.4293,1.1547,-0.4996,849.1323,-17.76,39.78,73.56,0,159.056,71.627,-149.882,49.17433308,-121.677777,0.83999997
30.63,0.2775,-1.6653,-0.4784,3.4473,-26.0416,-3.6294,0.4293,1.1547,-0.4996,849.1323,-17.76,39.78,73.56,0,159.056,71.627,-149.882,49.17433308,-121.677777,0.83999997
30.676,0.4847,-0.9353,-0.0216,3.4473,-26.0416,-3.6294,0.4293,1.1547,-0.4996,849.1323,-17.76,39.78,73.56,0,90.262,62.581,-92.547,49.17433308,-121.677777,0.83999997
30.686,0.4847,-0.9353,-0.0216,3.4473,-26.0416,-3.6294,0.4293,1.1547,-0.4996,849.1323,-16.8,39.6,72.36,0,89.613,62.581,-92.547,49.17433308,-121.677777,0.83999997
30.687,0.4847,-0.9353,-0.0216,3.4473,-26.0416,-3.6294,-0.4059,0.4655,-0.0884,849.1323,-16.8,39.6,72.36,0,89.613,62.581,-92.547,49.17433308,-121.677777,0.83999997
30.69,0.4847,-0.9353,-0.0216,3.4473,-26.0416,-3.6294,-0.4059,0.4655,-0.0884,849.0715,-16.8,39.6,72.36,0,89.613,62.581,-92.547,49.17433308,-121.677777,0.83999997
30.691,0.4847,-0.9353,-0.0216,3.4473,-26.0416,-3.6294,-0.4059,0.4655,-0.0884,849.0715,-16.8,39.6,72.36,0,89.613,62.581,-92.547,49.17433308,-121.677777,0.83999997
30.693,0.4847,-0.9353,-0.0216,5.5976,-18.8668,0.9457,-0.4059,0.4655,-0.0884,849.0715,-16.8,39.6,72.36,0,89.613,62.581,-92.547,49.17433308,-121.677777,0.83999997
30.727,0.2741,-0.5287,0.0879,5.5976,-18.8668,0.9457,-0.4059,0.4655,-0.0884,849.0715,-16.8,39.6,72.36,0,71.837,61.435,-72.222,49.17433308,-121.677777,0.83999997
30.729,0.2741,-0.5287,0.0879,5.5976,-18.8668,0.9457,-0.4059,0.4655,-0.0884,849.0715,-15.84,39.42,71.28,0,71.227,61.435,-72.222,49.17433308,-121.677777,0.83999997
30.73,0.2741,-0.5287,0.0879,5.5976,-18.8668,0.9457,-0.3143,-0.3558,0.2812,849.0715,-15.84,39.42,71.28,0,71.227,61.435,-72.222,49.17433308,-121.677777,0.83999997
